"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"classifier"
"ASV6813"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"ASV6814"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6815"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Sordariales_fam_Incertae_sedis"	"Staphylotrichum"	"Staphylotrichum_coccosporum"	"RDP"
"ASV6816"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"ASV6817"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"ASV6818"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6819"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6820"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6821"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6822"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6823"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6824"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6825"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"ASV6826"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Hyponectriaceae"	"Monographella"	"Monographella_nivalis"	"RDP"
"ASV6827"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6828"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"ASV6829"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6830"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Metschnikowiaceae"	"Metschnikowia"	"Metschnikowia_dekortorum"	"RDP"
"ASV6831"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"ASV6832"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"ASV6833"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"IDTAXA"
"ASV6834"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6835"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Gibberella"	"Gibberella_tricincta"	"RDP"
"ASV6836"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6837"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"Aspergillus_pseudodeflectus"	"RDP"
"ASV6838"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_geosporum"	"IDTAXA"
"ASV6839"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenales_fam_Incertae_sedis"	"Chrysosporium"	"Chrysosporium_merdarium"	"IDTAXA"
"ASV6840"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"Penicillium_camemberti"	"IDTAXA"
"ASV6841"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"ASV6842"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"ASV6843"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_hyalina"	"RDP"
"ASV6844"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Boletales"	"Boletaceae"	"Boletus"	NA	"RDP"
"ASV6845"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6846"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Petriella"	"Petriella_musispora"	"RDP"
"ASV6847"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Nectria"	"Nectria_ramulariae"	"RDP"
"ASV6848"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6849"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"ASV6850"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV6851"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6852"	"Fungi"	"Ascomycota"	"Lecanoromycetes"	"Lecanorales"	"Ramalinaceae"	"Niebla"	NA	"RDP"
"ASV6853"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"ASV6854"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"ASV6855"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6856"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Ascodesmidaceae"	"Eleutherascus"	"Eleutherascus_lectardii"	"IDTAXA"
"ASV6857"	"Fungi"	"Ascomycota"	"Geoglossomycetes"	"Geoglossales"	"Geoglossaceae"	"Geoglossum"	"Geoglossum_umbratile"	"RDP"
"ASV6858"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	NA	"RDP"
"ASV6859"	"Fungi"	"Kickxellomycota"	"Kickxellomycetes"	"Kickxellales"	"Kickxellaceae"	"Spiromyces"	NA	"RDP"
"ASV6860"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Herpotrichiellaceae"	NA	NA	"RDP"
"ASV6861"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenaceae"	NA	NA	"RDP"
"ASV6862"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenaceae"	NA	NA	"RDP"
"ASV6863"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6864"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6865"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6866"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_sacchariolens"	"RDP"
"ASV6867"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Powellomycetaceae"	"Powellomyces"	"Powellomyces_hirtus"	"RDP"
"ASV6868"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_viride"	"RDP"
"ASV6869"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6870"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6871"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6872"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6873"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Mycosphaerellaceae"	"Mycosphaerella"	"Mycosphaerella_tassiana"	"RDP"
"ASV6874"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Syncephalis"	NA	"RDP"
"ASV6875"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"IDTAXA"
"ASV6876"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6877"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Xylariaceae"	"Lopadostoma"	"Lopadostoma_fagi"	"IDTAXA"
"ASV6878"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Powellomycetaceae"	NA	NA	"RDP"
"ASV6879"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Trichocomaceae"	"Talaromyces"	"Talaromyces_minioluteus"	"IDTAXA"
"ASV6880"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6881"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6882"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Microbotryomycetes_ord_Incertae_sedis"	"Chrysozymaceae"	"Udeniozyma"	"Udeniozyma_ferulica"	"RDP"
"ASV6883"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6884"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Diaporthales"	"Diaporthaceae"	"Diaporthe"	NA	"RDP"
"ASV6885"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"RDP"
"ASV6886"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Boeremia"	NA	"IDTAXA"
"ASV6887"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6888"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Schizothecium"	"Schizothecium_carpinicola"	"RDP"
"ASV6889"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Tulasnellaceae"	"Tulasnella"	NA	"RDP"
"ASV6890"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Coprinopsis"	"Coprinopsis_villosa"	"RDP"
"ASV6891"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	"Spizellomyces"	"Spizellomyces_dolichospermus"	"IDTAXA"
"ASV6892"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	NA	NA	"RDP"
"ASV6893"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6894"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA	"RDP"
"ASV6895"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Thelebolales"	"Pseudeurotiaceae"	"Pseudeurotium"	"Pseudeurotium_bakeri"	"IDTAXA"
"ASV6896"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Glomerellales"	"Plectosphaerellaceae"	"Gibellulopsis"	"Gibellulopsis_chrysanthemi"	"IDTAXA"
"ASV6897"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6898"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Gymnoascaceae"	"Leucothecium"	"Leucothecium_emdenii"	"IDTAXA"
"ASV6899"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"ASV6900"	"Fungi"	"Ascomycota"	"Lecanoromycetes"	"Lecanorales"	"Haematommataceae"	"Haematomma"	"Haematomma_africanum"	"RDP"
"ASV6901"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6902"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6903"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	NA	NA	NA	"RDP"
"ASV6904"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Coniochaetales"	"Coniochaetaceae"	NA	NA	"IDTAXA"
"ASV6905"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6906"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Hyaloscyphaceae"	"Cistella"	"Cistella_acuum"	"RDP"
"ASV6907"	"Fungi"	"Mucoromycota"	"Mucoromycetes"	"Mucorales"	"Rhizopodaceae"	"Syzygites"	"Syzygites_megalocarpus"	"RDP"
"ASV6908"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"ASV6909"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6910"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6911"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6912"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6913"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6914"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Tricholomataceae"	"Tricholoma"	"Tricholoma_saponaceum"	"RDP"
"ASV6915"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6916"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV6917"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	NA	NA	"IDTAXA"
"ASV6918"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6919"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6920"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_alpina"	"IDTAXA"
"ASV6921"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	NA	NA	NA	"RDP"
"ASV6922"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Fusariella"	"Fusariella_sp"	"IDTAXA"
"ASV6923"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"ASV6924"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	NA	NA	"RDP"
"ASV6925"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"ASV6926"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	NA	NA	NA	"IDTAXA"
"ASV6927"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6928"	"Fungi"	"Chytridiomycota"	"Chytridiomycetes"	"Chytridiales"	"Chytridiaceae"	"Phlyctochytrium"	"Phlyctochytrium_reinboldtiae"	"IDTAXA"
"ASV6929"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6930"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Cystofilobasidiales"	"Mrakiaceae"	"Tausonia"	"Tausonia_pullulans"	"IDTAXA"
"ASV6931"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_alpina"	"IDTAXA"
"ASV6932"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6933"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Tulasnellaceae"	"Tulasnella"	NA	"RDP"
"ASV6934"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6935"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Cystofilobasidiales"	"Cystofilobasidiaceae"	"Cystofilobasidium"	"Cystofilobasidium_macerans"	"RDP"
"ASV6936"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Acremonium"	"Acremonium_rutilum"	"RDP"
"ASV6937"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Pseudoophiobolus"	"Pseudoophiobolus_rosae"	"IDTAXA"
"ASV6938"	"Fungi"	"Kickxellomycota"	"GS19"	"GS19"	NA	NA	NA	"RDP"
"ASV6939"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	NA	NA	NA	"RDP"
"ASV6940"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	NA	NA	NA	NA	"RDP"
"ASV6941"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	NA	NA	"IDTAXA"
"ASV6942"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA	"IDTAXA"
"ASV6943"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6944"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6945"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_sp"	"IDTAXA"
"ASV6946"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Pervetustaceae"	"Pervetustus"	NA	"RDP"
"ASV6947"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Podospora"	"Podospora_multipilosa"	"RDP"
"ASV6948"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Ophiosphaerella"	"Ophiosphaerella_sp"	"IDTAXA"
"ASV6949"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6950"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6951"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6952"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6953"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Dichotomopilus"	"Dichotomopilus_indicus"	"RDP"
"ASV6954"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6955"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"ASV6956"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Syncephalis"	"Syncephalis_sp"	"IDTAXA"
"ASV6957"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6958"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV6959"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	"Rhizoctonia"	NA	"RDP"
"ASV6960"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	"Thanatephorus"	"Thanatephorus_cucumeris"	"RDP"
"ASV6961"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA	"RDP"
"ASV6962"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6963"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Stemphylium"	"Stemphylium_vesicarium"	"RDP"
"ASV6964"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6965"	"Fungi"	"Mucoromycota"	"Mucoromycetes"	"Mucorales"	"Rhizopodaceae"	"Rhizopus"	"Rhizopus_arrhizus"	"RDP"
"ASV6966"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV6967"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6968"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	NA	NA	NA	"RDP"
"ASV6969"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Ophiosphaerella"	"Ophiosphaerella_aquatica"	"RDP"
"ASV6970"	"Fungi"	"Glomeromycota"	NA	NA	NA	NA	NA	"RDP"
"ASV6971"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6972"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV6973"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Coprinellus"	"Coprinellus_deminutus"	"IDTAXA"
"ASV6974"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6975"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Herpotrichiellaceae"	"Exophiala"	NA	"IDTAXA"
"ASV6976"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Glomerellales"	"Plectosphaerellaceae"	"Gibellulopsis"	"Gibellulopsis_chrysanthemi"	"IDTAXA"
"ASV6977"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"ASV6978"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Syncephalis"	"Syncephalis_plumigaleata"	"RDP"
"ASV6979"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	NA	NA	NA	"RDP"
"ASV6980"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV6981"	"Fungi"	"Chytridiomycota"	"Chytridiomycetes"	"Chytridiales"	NA	NA	NA	"IDTAXA"
"ASV6982"	"Fungi"	"Basidiomycota"	"Ustilaginomycetes"	"Urocystidales"	"Urocystidaceae"	"Vankya"	"Vankya_ornithogali"	"RDP"
"ASV6983"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6984"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Dermateaceae"	"Pezicula"	NA	"RDP"
"ASV6985"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Thelephorales"	"Thelephoraceae"	"Tomentella"	"Tomentella_sp"	"IDTAXA"
"ASV6986"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"ASV6987"	"Fungi"	"Rozellomycota"	"Rozellomycotina_cls_Incertae_sedis"	"GS08"	NA	NA	NA	"RDP"
"ASV6988"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Hyaloscyphaceae"	"Cistella"	NA	"RDP"
"ASV6989"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6990"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	NA	NA	NA	"RDP"
"ASV6991"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6992"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Atractium"	"Atractium_crassum"	"RDP"
"ASV6993"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV6994"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV6995"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Sphaerostilbella"	"Sphaerostilbella_lutea"	"RDP"
"ASV6996"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6997"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"Alternaria_metachromatica"	"RDP"
"ASV6998"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV6999"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Coprinellus"	"Coprinellus_flocculosus"	"RDP"
"ASV7000"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"ASV7001"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV7002"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Ilyonectria"	"Ilyonectria_macrodidyma"	"RDP"
"ASV7003"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"ASV7004"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Crepidotaceae"	"Simocybe"	"Simocybe_sp"	"IDTAXA"
"ASV7005"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"RDP"
"ASV7006"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV7007"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiales_fam_Incertae_sedis"	"Operculomyces"	"Operculomyces_laminatus"	"RDP"
"ASV7008"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Ascobolaceae"	"Ascobolus"	NA	"RDP"
"ASV7009"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Entolomataceae"	"Clitopilus"	NA	"RDP"
"ASV7010"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV7011"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Syncephalis"	"Syncephalis_plumigaleata"	"RDP"
"ASV7012"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	NA	NA	NA	"IDTAXA"
"ASV7013"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Coprinus"	"Coprinus_foetidellus"	"RDP"
"ASV7014"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV7015"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Microdochiaceae"	"Idriella"	"Idriella_sp"	"IDTAXA"
"ASV7016"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Diversisporales"	"Diversisporaceae"	"Diversispora"	"Diversispora_sp"	"IDTAXA"
"ASV7017"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV7018"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Leotiaceae"	"Neobulgaria"	NA	"RDP"
"ASV7019"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV7020"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"ASV7021"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
