"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"classifier"
"OTU176"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Clavicipitaceae"	"Metarhizium"	"Metarhizium_anisopliae"	"RDP"
"OTU177"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	NA	NA	"RDP"
"OTU178"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	NA	"RDP"
"OTU179"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Ascodesmidaceae"	"Eleutherascus"	"Eleutherascus_lectardii"	"IDTAXA"
"OTU180"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU181"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Apodus"	"Apodus_deciduus"	"RDP"
"OTU182"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Microdochiaceae"	"Microdochium"	"Microdochium_sp"	"IDTAXA"
"OTU183"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_sp"	"IDTAXA"
"OTU184"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Phaffomycetaceae"	"Cyberlindnera"	"Cyberlindnera_misumaiensis"	"RDP"
"OTU185"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA	"IDTAXA"
"OTU186"	"Fungi"	"Olpidiomycota"	"Olpidiomycetes"	"Olpidiales"	"Olpidiaceae"	NA	NA	"RDP"
"OTU187"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU188"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	NA	NA	"RDP"
"OTU189"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Cladorrhinum"	"Cladorrhinum_foecundissimum"	"RDP"
"OTU190"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	NA	NA	NA	NA	"RDP"
"OTU191"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Leucosporidiales"	"Leucosporidiaceae"	"Leucosporidium"	"Leucosporidium_drummii"	"IDTAXA"
"OTU192"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Holtermanniales"	"Holtermanniales_fam_Incertae_sedis"	"Holtermanniella"	"Holtermanniella_takashimae"	"RDP"
"OTU193"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	NA	NA	NA	"IDTAXA"
"OTU194"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenales_fam_Incertae_sedis"	"Chrysosporium"	"Chrysosporium_merdarium"	"IDTAXA"
"OTU195"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Pyrenophora"	"Pyrenophora_tritici-repentis"	"RDP"
"OTU196"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Lasiosphaeris"	"Lasiosphaeris_hispida"	"RDP"
"OTU197"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_koningii"	"RDP"
"OTU198"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricomycetes_ord_Incertae_sedis"	"Agaricomycetes_fam_Incertae_sedis"	"Akenomyces"	"Akenomyces_costatus"	"RDP"
"OTU199"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Heyderia"	NA	"RDP"
"OTU200"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU201"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Scytalidium"	"Scytalidium_lignicola"	"IDTAXA"
"OTU202"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	NA	NA	"RDP"
"OTU203"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiaceae"	"Rhizophydium"	"Rhizophydium_sp"	"IDTAXA"
"OTU204"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU205"	"Fungi"	"Basidiomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU206"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Humicola"	"Humicola_nigrescens"	"RDP"
"OTU207"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Syncephalis"	"Syncephalis_plumigaleata"	"RDP"
"OTU208"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Trechisporales"	"Hydnodontaceae"	"Trechispora"	"Trechispora_sp"	"IDTAXA"
"OTU209"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	NA	NA	NA	"RDP"
"OTU210"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU211"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Preussia"	"Preussia_flanaganii"	"RDP"
"OTU212"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU213"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"RDP"
"OTU214"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Leotiaceae"	"Neobulgaria"	"Neobulgaria_sp"	"IDTAXA"
"OTU215"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_kellermanii"	"RDP"
"OTU216"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Cladorrhinum"	"Cladorrhinum_bulbillosum"	"RDP"
"OTU217"	"Fungi"	"Basidiomycota"	"Cystobasidiomycetes"	"Cystobasidiales"	"Cystobasidiaceae"	"Occultifur"	"Occultifur_sp"	"IDTAXA"
"OTU218"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Trichocladium"	"Trichocladium_opacum"	"IDTAXA"
"OTU219"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Phaffomycetaceae"	"Cyberlindnera"	"Cyberlindnera_sargentensis"	"RDP"
"OTU220"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Hyponectriaceae"	"Monographella"	"Monographella_nivalis"	"RDP"
"OTU221"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Cuniculitremaceae"	"Kockovaella"	"Kockovaella_chinensis"	"RDP"
"OTU222"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Powellomycetaceae"	"Powellomyces"	"Powellomyces_hirtus"	"RDP"
"OTU223"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU224"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Ascobolaceae"	"Ascobolus"	NA	"RDP"
"OTU225"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	NA	"RDP"
"OTU226"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Microbotryomycetes_ord_Incertae_sedis"	"Chrysozymaceae"	"Udeniozyma"	"Udeniozyma_ferulica"	"RDP"
"OTU227"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU228"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Juncaceicola"	"Juncaceicola_oreochloae"	"RDP"
"OTU229"	"Fungi"	"Chytridiomycota"	"Rhizophlyctidomycetes"	"Rhizophlyctidales"	"Rhizophlyctidaceae"	"Rhizophlyctis"	NA	"RDP"
"OTU230"	"Fungi"	"Basidiomycota"	"Agaricostilbomycetes"	"Agaricostilbales"	"Chionosphaeraceae"	NA	NA	"RDP"
"OTU231"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Kernia"	"Kernia_geniculotricha"	"RDP"
"OTU232"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU233"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU234"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU235"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	NA	NA	"RDP"
"OTU236"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	NA	NA	NA	"RDP"
"OTU237"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Bionectriaceae"	"Clonostachys"	"Clonostachys_miodochialis"	"RDP"
"OTU238"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Herpotrichiellaceae"	"Exophiala"	"Exophiala_sp"	"IDTAXA"
"OTU239"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	"Tricharina"	"Tricharina_sp"	"IDTAXA"
"OTU240"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"OTU241"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	"Spizellomyces"	"Spizellomyces_lactosolyticus"	"IDTAXA"
"OTU242"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Cantharellales_fam_Incertae_sedis"	"Minimedusa"	"Minimedusa_polyspora"	"RDP"
"OTU243"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_stromaticum"	"RDP"
"OTU244"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Chaetomium"	NA	"RDP"
"OTU245"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Syncephalis"	"Syncephalis_plumigaleata"	"RDP"
"OTU246"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU247"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU248"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Stagonosporopsis"	NA	"IDTAXA"
"OTU249"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	NA	NA	"IDTAXA"
"OTU250"	"Fungi"	"Olpidiomycota"	"Olpidiomycetes"	"Olpidiales"	"Olpidiaceae"	NA	NA	"RDP"
"OTU251"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU252"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU253"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	NA	"RDP"
"OTU254"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	"Cheilymenia"	"Cheilymenia_stercorea"	"RDP"
"OTU255"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Apiosporaceae"	"Arthrinium"	"Arthrinium_malaysianum"	"RDP"
"OTU256"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Ascobolaceae"	"Ascobolus"	"Ascobolus_crenulatus"	"RDP"
"OTU257"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Stephanosporaceae"	NA	NA	"RDP"
"OTU258"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Phaffomycetaceae"	"Cyberlindnera"	"Cyberlindnera_galapagoensis"	"RDP"
"OTU259"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	"Conocybe"	"Conocybe_moseri"	"RDP"
"OTU260"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Scedosporium"	"Scedosporium_dehoogii"	"RDP"
"OTU261"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Clavicipitaceae"	"Metarhizium"	"Metarhizium_marquandii"	"RDP"
"OTU262"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenaceae"	"Auxarthron"	"Auxarthron_umbrinum"	"RDP"
"OTU263"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Clavicipitaceae"	"Metacordyceps"	"Metacordyceps_chlamydosporia"	"RDP"
"OTU264"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Acrospermales"	"Acrospermales_fam_Incertae_sedis"	"Leptodiscella"	"Leptodiscella_chlamydospora"	"RDP"
"OTU265"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_turrialbense"	"RDP"
"OTU266"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Cantharellales_fam_Incertae_sedis"	"Minimedusa"	"Minimedusa_polyspora"	"RDP"
"OTU267"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Diversisporales"	"Acaulosporaceae"	"Acaulospora"	"Acaulospora_laevis"	"RDP"
"OTU268"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Mytilinidales"	"Gloniaceae"	"Cenococcum"	NA	"RDP"
"OTU269"	"Fungi"	"Rozellomycota"	"Rozellomycotina_cls_Incertae_sedis"	"GS05"	NA	NA	NA	"RDP"
"OTU270"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA	"RDP"
"OTU271"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Preussia"	"Preussia_terricola"	"IDTAXA"
"OTU272"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Sclerotiniaceae"	"Botrytis"	"Botrytis_cinerea"	"RDP"
"OTU273"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Chaetomium"	"Chaetomium_grande"	"RDP"
"OTU274"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Chaetosphaeriales"	"Chaetosphaeriaceae"	NA	NA	"RDP"
"OTU275"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_merdicola"	"RDP"
"OTU276"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Clavicipitaceae"	"Metarhizium"	"Metarhizium_marquandii"	"RDP"
"OTU277"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU278"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	NA	NA	NA	"RDP"
"OTU279"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Hymenoscyphus"	"Hymenoscyphus_menthae"	"IDTAXA"
"OTU280"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Acremonium"	"Acremonium_tubakii"	"RDP"
"OTU281"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU282"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Schizothecium"	"Schizothecium_carpinicola"	"RDP"
"OTU283"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU284"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Powellomycetaceae"	"Powellomyces"	"Powellomyces_sp"	"IDTAXA"
"OTU285"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Kernia"	"Kernia_geniculotricha"	"RDP"
"OTU286"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU287"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"Fusarium_solani"	"IDTAXA"
"OTU288"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Sarocladium"	"Sarocladium_strictum"	"RDP"
"OTU289"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Podospora"	"Podospora_sp"	"IDTAXA"
"OTU290"	"Fungi"	"Mucoromycota"	"Mucoromycetes"	"Mucorales"	"Cunninghamellaceae"	"Absidia"	NA	"RDP"
"OTU291"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU292"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU293"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Sordariales_fam_Incertae_sedis"	"Cordana"	"Cordana_bisbyi"	"RDP"
"OTU294"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Stagonosporopsis"	NA	"IDTAXA"
"OTU295"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Dermateaceae"	"Laetinaevia"	"Laetinaevia_sp"	"IDTAXA"
"OTU296"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Syncephalis"	"Syncephalis_sp"	"IDTAXA"
"OTU297"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Bionectriaceae"	"Gliomastix"	"Gliomastix_roseogrisea"	"RDP"
"OTU298"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU299"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Periconiaceae"	"Periconia"	NA	"RDP"
"OTU300"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU301"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"IDTAXA"
"OTU302"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU303"	"Fungi"	"Monoblepharomycota"	"Monoblepharidomycetes"	NA	NA	NA	NA	"RDP"
"OTU304"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Schizothecium"	"Schizothecium_carpinicola"	"RDP"
"OTU305"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Ophiosphaerella"	"Ophiosphaerella_aquatica"	"RDP"
"OTU306"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU307"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Rhynchogastremataceae"	"Papiliotrema"	"Papiliotrema_rajasthanensis"	"RDP"
"OTU308"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Heyderia"	NA	"RDP"
"OTU309"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU310"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU311"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Dichotomopilus"	"Dichotomopilus_erectus"	"RDP"
"OTU312"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Cucurbitariaceae"	"Pyrenochaeta"	NA	"RDP"
"OTU313"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA	"RDP"
"OTU314"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU315"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Auriculariales"	NA	NA	NA	"RDP"
"OTU316"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_minutissima"	"RDP"
"OTU317"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Trichosporonales"	"Tetragoniomycetaceae"	"Tetragoniomyces"	"Tetragoniomyces_uliginosus"	"RDP"
"OTU318"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	NA	"IDTAXA"
"OTU319"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"OTU320"	"Fungi"	"Basidiomycota"	"Malasseziomycetes"	"Malasseziales"	"Malasseziaceae"	NA	NA	"RDP"
"OTU321"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU322"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Phaffomycetaceae"	"Barnettozyma"	"Barnettozyma_californica"	"RDP"
"OTU323"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Vibrisseaceae"	"Phialocephala"	"Phialocephala_humicola"	"RDP"
"OTU324"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU325"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	NA	NA	NA	"IDTAXA"
"OTU326"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Entolomataceae"	"Clitopilus"	"Clitopilus_scyphoides"	"RDP"
"OTU327"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_alpina"	"IDTAXA"
"OTU328"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Helicodendron"	"Helicodendron_westerdijkiae"	"RDP"
"OTU329"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU330"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU331"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU332"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiaceae"	"Rhizophydium"	"Rhizophydium_sp"	"IDTAXA"
"OTU333"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	NA	NA	"IDTAXA"
"OTU334"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	NA	"IDTAXA"
"OTU335"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Cystofilobasidiales"	"Cystofilobasidiaceae"	"Cystofilobasidium"	"Cystofilobasidium_macerans"	"RDP"
"OTU336"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Paraphoma"	"Paraphoma_rhaphiolepidis"	"RDP"
"OTU337"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Leucosporidiales"	"Leucosporidiaceae"	"Leucosporidium"	"Leucosporidium_golubevii"	"IDTAXA"
"OTU338"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Syncephalis"	"Syncephalis_sp"	"IDTAXA"
"OTU339"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	NA	NA	NA	NA	"RDP"
"OTU340"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU341"	"Fungi"	"Basidiomycota"	"Agaricostilbomycetes"	"Agaricostilbales"	"Chionosphaeraceae"	"Kurtzmanomyces"	NA	"RDP"
"OTU342"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU343"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Coprinus"	"Coprinus_cordisporus"	"IDTAXA"
"OTU344"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU345"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Monocillium"	"Monocillium_griseo-ochraceum"	"RDP"
"OTU346"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU347"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Gymnoascaceae"	"Leucothecium"	"Leucothecium_emdenii"	"IDTAXA"
"OTU348"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU349"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	NA	NA	NA	"RDP"
"OTU350"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU351"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_indohii"	"RDP"
"OTU352"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU353"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Cercophora"	NA	"RDP"
"OTU354"	"Fungi"	"Rozellomycota"	"Rozellomycotina_cls_Incertae_sedis"	"GS07"	NA	NA	NA	"RDP"
"OTU355"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Neosetophoma"	"Neosetophoma_rosigena"	"RDP"
"OTU356"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Hyaloscyphaceae"	"Cistella"	"Cistella_sp"	"IDTAXA"
"OTU357"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Glomerellales"	"Glomerellaceae"	"Colletotrichum"	"Colletotrichum_coccodes"	"RDP"
"OTU358"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Corticiales"	"Corticiaceae"	"Limonomyces"	NA	"RDP"
"OTU359"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Tulasnellaceae"	"Tulasnella"	NA	"RDP"
"OTU360"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	"Panaeolus"	"Panaeolus_papilionaceus"	"RDP"
"OTU361"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Syncephalis"	"Syncephalis_sp"	"IDTAXA"
"OTU362"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Hyaloscyphaceae"	"Cistella"	NA	"RDP"
"OTU363"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU364"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	NA	NA	NA	"RDP"
"OTU365"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	NA	NA	"RDP"
"OTU366"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"IDTAXA"
